BuildingCode,Longitude,Latitude,Region,Province,Municipality,Barangay,Purok
2402002154,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002155,125.5594593,10.326543,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002156,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002157,125.5594593,10.326543,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002158,125.5594593,10.326543,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002159,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002160,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002161,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002162,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002163,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002164,125.5594593,10.326543,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002165,125.5594593,10.326543,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002166,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002167,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002168,125.5645892,10.3235229,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002169,125.5584333,10.3269691,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2402002189,125.5506679,10.31962423,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002190,125.5573599,10.3264005,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002191,125.5575886,10.3267668,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002192,125.5573479,10.3267478,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002193,125.5572987,10.3266404,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002194,125.5573014,10.3265678,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002202,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002203,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002204,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002205,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002206,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002207,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002208,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002209,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002210,125.5839232,10.3190982,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002211,125.584696,10.3203703,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002212,125.584696,10.3203703,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002213,125.5846954,10.3203742,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002214,125.5844076,10.3191257,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002215,125.5841382,10.3192006,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002216,125.5840344,10.3193166,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002217,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002218,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002219,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002220,125.5846156,10.3189631,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002221,125.584487,10.3190325,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002222,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002223,125.584779,10.318994,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002224,125.584779,10.318994,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002225,125.5827794,10.318619,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002226,125.584345,10.3199331,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002227,125.584345,10.3199331,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002228,125.584345,10.3199331,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002229,125.584345,10.3199331,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002230,125.5839037,10.3191752,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002231,125.5843182,10.3200067,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002232,125.5841452,10.3193246,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002233,125.5828733,10.3188227,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002234,125.5809945,10.3195611,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002235,125.5847636,10.3168268,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002236,125.5847636,10.3168268,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402002270,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002271,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002272,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002273,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002274,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002275,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002276,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002277,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002278,125.6272974,10.2570301,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002279,125.6272974,10.2570301,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002280,125.6272974,10.2570301,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002281,125.6272974,10.2570301,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002282,125.6272991,10.2572823,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002283,125.6272991,10.2572823,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002284,125.6272991,10.2572823,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002285,125.6270536,10.2567384,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002286,125.6197668,10.25654365,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002287,125.6205588,10.25659547,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002288,125.6205689,10.25654269,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002308,125.557466,10.3256242,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002309,125.5574287,10.3265205,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002310,125.5572629,10.3261045,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002311,125.5572546,10.3261339,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002312,125.5572539,10.3261328,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002313,125.5576068,10.3258193,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002314,125.5572989,10.3261237,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002315,125.5575341,10.3257384,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002316,125.5573949,10.3256806,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002317,125.5595852,10.3266365,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002318,125.557256,10.3262015,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002319,125.5571782,10.3258916,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002320,125.5576823,10.3257102,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002321,125.5565084,10.3262676,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002322,125.5571201,10.3256314,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002323,125.5569089,10.3259931,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002324,125.5567278,10.3268369,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002325,125.5572218,10.3264479,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002326,125.5567034,10.3268703,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002327,125.5566853,10.3268677,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002328,125.5566817,10.3268308,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002329,125.5567212,10.3268692,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002330,125.5188121,10.30911756,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002331,125.5567437,10.3267989,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002332,125.5188141,10.30911551,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002333,125.5566915,10.3268623,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002334,125.5567244,10.326868,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002335,125.5567018,10.3268722,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002336,125.5566615,10.3268691,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002337,125.556678,10.3268557,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002338,125.5562921,10.3267157,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002339,125.5572474,10.3263462,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002340,125.5572329,10.3263618,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002341,125.5572382,10.3263052,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002342,125.5572302,10.326389,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002343,125.5572146,10.3263997,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002344,125.5572132,10.3263961,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002345,125.5572403,10.3262452,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002346,125.5572612,10.3261672,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002347,125.5590037,10.3258374,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002348,125.5571603,10.3259943,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002349,125.5587276,10.3257434,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002350,125.5572619,10.3265875,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3
2402002351,125.5557128,10.3272156,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2
2402002352,125.5557266,10.3273931,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2
2402002353,125.5558402,10.3276109,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2
2402002354,125.5560863,10.3263881,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2
2402002355,125.5566288,10.3259231,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2
2402002405,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002406,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002407,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002408,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002409,125.5587638,10.3200039,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002410,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002411,125.5587206,10.3198041,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002421,125.5557332,10.3285615,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002422,125.5556928,10.3285364,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002423,125.5556101,10.3285143,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002424,125.5557146,10.3285094,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002425,125.5557531,10.3295123,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002426,125.5557565,10.3295136,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002427,125.5557569,10.3294744,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002428,125.5557562,10.329471,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002429,125.555757,10.3294765,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002430,125.5557564,10.3294769,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002431,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002432,125.5557664,10.329526,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002433,125.5557747,10.3295314,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002434,125.555757,10.3294765,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002435,125.5557793,10.3295353,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002436,125.5557602,10.3294726,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002437,125.5557599,10.3294746,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002438,125.5557607,10.3294754,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002439,125.5557613,10.3294665,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002440,125.5557683,10.3295012,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002441,125.5557874,10.3295627,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002442,125.5558038,10.3294705,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002443,125.5558023,10.3295099,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002444,125.5558454,10.3297534,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002445,125.5558442,10.3296139,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002446,125.5558403,10.3297309,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002447,125.5558271,10.3295915,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002448,125.5562629,10.3299076,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002449,125.5558093,10.3295084,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402002481,125.6255015,10.2566986,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002482,125.6254974,10.2566959,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002483,125.6249717,10.2565217,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002484,125.6240683,10.256685,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002485,125.6244932,10.256809,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002486,125.6254964,10.2566975,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002487,125.6244033,10.2571883,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002488,125.6247776,10.2567186,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002489,125.6254981,10.2566998,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002490,125.6254974,10.2566959,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002491,125.6248073,10.2567096,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002492,125.6242633,10.2567483,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002493,125.6245083,10.256815,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002494,125.6255828,10.256685,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002495,125.6255828,10.256685,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002496,125.6255035,10.2567043,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002497,125.62551,10.2567315,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002498,125.6255946,10.2566842,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002499,125.6243133,10.25679,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002500,125.6256063,10.2566597,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002501,125.6255054,10.2567364,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002502,125.6254985,10.256693,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402002528,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002529,125.5588275,10.3197579,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002530,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002531,125.5584407,10.319724,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002532,125.5584671,10.3196981,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002533,125.5585483,10.3196709,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002534,125.5584815,10.3195871,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002535,125.5584585,10.3196538,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002536,125.5584572,10.3196524,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002537,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002538,125.5583341,10.3195823,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002539,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002540,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002541,125.5581696,10.3194578,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002542,125.5581249,10.3194073,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002543,125.5581253,10.3194063,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002544,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002545,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002546,125.5583231,10.3189558,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002547,125.5583197,10.3189455,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002548,125.5583794,10.3189231,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2402002549,125.5588133,10.3190777,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2403000001,125.5287569,10.2829262,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
2403000002,125.5287695,10.2829287,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
2403000003,125.5287702,10.2829293,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
2403000004,125.5288042,10.2829548,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
2403000005,125.5288722,10.2830172,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
2403000006,125.5288868,10.2830378,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
2403000007,125.5288367,10.2829768,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
2403000008,125.5287489,10.2829356,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000009,125.5287616,10.2829281,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000010,125.5287371,10.2829473,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000011,125.5287662,10.2829237,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000012,125.5278645,10.282968,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000013,125.528513,10.2829681,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000014,125.5287665,10.2829288,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000015,125.5279285,10.2829589,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000016,125.5279363,10.2829534,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000017,125.527878,10.2829555,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000018,125.5275972,10.2831116,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000019,125.527635,10.2830953,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000020,125.5276052,10.2830949,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000021,125.5287576,10.2829184,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000022,125.5278645,10.282968,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000023,125.5287616,10.2829281,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403000047,125.5567253,10.3261755,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000048,125.5504394,10.31948702,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000049,125.5578563,10.3243147,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000050,125.5578658,10.3248833,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000051,125.5575378,10.3245714,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000052,125.5576444,10.3244435,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000053,125.5580553,10.3244298,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000054,125.5580519,10.3243645,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000055,125.5575585,10.324502,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000056,125.5577168,10.3247273,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000057,125.5576452,10.3248161,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000058,125.5576331,10.3245837,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000059,125.5576392,10.3248443,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000060,125.5576381,10.3249413,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000061,125.5577242,10.3249555,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000062,125.5576673,10.3250215,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000063,125.55749,10.324845,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000064,125.5574922,10.3249836,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000065,125.5574517,10.3251789,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000066,125.55739,10.3253198,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403000091,125.5840781,10.31901304,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000092,125.6008312,10.2940468,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000093,125.5851055,10.2969155,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000094,125.5840881,10.3190074,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000095,125.5846849,10.2975661,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000096,125.626806,10.2611468,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000097,125.5844217,10.2943331,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000098,125.5846966,10.2975696,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000099,125.5840966,10.31900718,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000100,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000101,125.5874987,10.3132198,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000102,125.5874987,10.3132198,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000103,125.5839619,10.31906926,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000104,125.5839704,10.31905869,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000105,125.58398,10.31905108,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000106,125.5855504,10.299542,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000107,125.5855553,10.2995419,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000108,125.5855545,10.2995455,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000109,125.5855588,10.2995398,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000110,125.5855588,10.2995398,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000111,125.5855539,10.2995453,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000112,125.583986,10.31904003,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000113,125.5855539,10.2995453,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000114,125.585554,10.2995453,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000115,125.5855593,10.2995406,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000116,125.5853819,10.298232,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000117,125.5853809,10.2982318,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000118,125.5853767,10.2982319,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000119,125.5853839,10.2982343,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000120,125.5853857,10.2982355,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000121,125.5853741,10.2982246,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000122,125.5850001,10.2972791,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000123,125.5885244,10.2938169,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000124,125.5839935,10.31903045,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000125,125.5885244,10.2938169,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000126,125.586815,10.3222033,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000127,125.586815,10.3222033,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000128,125.5871569,10.2957679,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000129,125.5841282,10.31899667,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000130,125.5840025,10.31902037,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
2403000131,125.5840145,10.31901276,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 7
